"Customer ID",Recency_Days,Frequency,Total_Spend,Customer_Segment
13895,116,1,831.0000000000002,"Churn Risk (Lost)"
17774,13,2,823.28,"Loyal Customer"
16320,61,1,823.1500000000001,Regular
17941,39,2,822.72,"Loyal Customer"
13421,43,3,819.4899999999999,"Loyal Customer"
13018,28,2,818.6999999999998,"Loyal Customer"
13612,12,1,818.29,"Loyal Customer"
13294,26,1,815.7899999999998,"Loyal Customer"
13377,25,1,815.3200000000002,"Loyal Customer"
17612,10,3,812.82,"Loyal Customer"
15751,22,7,810.92,"Loyal Customer"
13152,36,2,810.82,"Loyal Customer"
12843,6,4,810.6,"Loyal Customer"
13855,101,2,809.0999999999999,"Churn Risk (Lost)"
12708,29,3,808.3199999999999,"Loyal Customer"
14195,14,1,807.2,"Loyal Customer"
14640,4,2,807.1,"Loyal Customer"
17838,5,3,806.6700000000004,"Loyal Customer"
14099,59,2,805.3600000000004,"Loyal Customer"
12971,45,4,803.9499999999999,"Loyal Customer"
13538,36,2,803.54,"Loyal Customer"
16409,41,2,802.9000000000001,"Loyal Customer"
13848,8,2,800,"Loyal Customer"
18215,3,1,798.55,"Loyal Customer"
13635,104,2,797.1500000000001,"Churn Risk (Lost)"
14824,17,1,795.5000000000005,"Loyal Customer"
16400,21,2,793.9100000000001,"Loyal Customer"
16732,111,1,792.8399999999999,"Churn Risk (Lost)"
12939,33,2,787.5,"Loyal Customer"
13965,49,2,786.0100000000001,"Loyal Customer"
13527,64,2,784.59,Regular
16281,62,1,781.52,Regular
15249,3,1,780.92,"Loyal Customer"
17876,55,1,777.4,"Loyal Customer"
15794,116,2,777,"Churn Risk (Lost)"
16461,26,1,776.6499999999997,"Loyal Customer"
12370,4,3,774.6200000000001,"Loyal Customer"
15329,5,3,774.1700000000002,"Loyal Customer"
18065,45,4,773.2300000000001,"Loyal Customer"
15732,6,6,771.5800000000004,"Loyal Customer"
14967,39,2,769.61,"Loyal Customer"
14626,81,2,768.9800000000001,Regular
13883,14,3,767.5999999999999,"Loyal Customer"
15051,41,2,766.1199999999999,"Loyal Customer"
17690,12,2,765.3699999999999,"Loyal Customer"
17075,12,4,763.18,"Loyal Customer"
16103,27,3,763.0999999999999,"Loyal Customer"
12373,4,2,763.05,"Loyal Customer"
16004,12,2,762.74,"Loyal Customer"
12426,42,1,762.4800000000002,"Loyal Customer"
13946,14,2,760.95,"Loyal Customer"
12986,21,2,760.72,"Loyal Customer"
14525,41,3,760.5399999999998,"Loyal Customer"
12727,34,1,759.3200000000002,"Loyal Customer"
16225,7,4,758.4700000000003,"Loyal Customer"
13338,83,1,757.0999999999999,Regular
14388,25,2,756.8399999999999,"Loyal Customer"
16258,19,1,754.9500000000002,"Loyal Customer"
14496,13,1,754.2599999999996,"Loyal Customer"
12391,35,2,750.4900000000002,"Loyal Customer"
13415,10,3,749.6700000000002,"Loyal Customer"
16456,0,1,749.28,"Loyal Customer"
15439,33,2,748.85,"Loyal Customer"
14639,41,1,745.4699999999999,"Loyal Customer"
15466,116,1,744.2099999999999,"Churn Risk (Lost)"
16143,39,2,743.87,"Loyal Customer"
16554,4,2,743.7900000000001,"Loyal Customer"
17496,7,2,743.14,"Loyal Customer"
15570,1,1,742.4099999999999,"Loyal Customer"
13481,14,2,739.1800000000002,"Loyal Customer"
13815,45,1,738.8599999999999,"Loyal Customer"
12631,73,1,738.1800000000001,Regular
15673,35,1,737.5600000000001,"Loyal Customer"
12422,43,2,737.25,"Loyal Customer"
14068,29,2,736.38,"Loyal Customer"
15795,24,4,736.2299999999998,"Loyal Customer"
16523,27,2,735.13,"Loyal Customer"
16717,28,2,733.89,"Loyal Customer"
13552,38,2,732.9599999999999,"Loyal Customer"
16791,20,3,732.7999999999998,"Loyal Customer"
15812,25,3,732.2300000000002,"Loyal Customer"
14870,28,2,732.1,"Loyal Customer"
17477,27,1,731.72,"Loyal Customer"
15299,76,1,731.52,Regular
14408,10,2,730.4400000000002,"Loyal Customer"
16891,12,4,729.6300000000002,"Loyal Customer"
13802,15,2,729.5600000000002,"Loyal Customer"
16170,3,2,729.0800000000003,"Loyal Customer"
16176,0,1,728.3899999999999,"Loyal Customer"
14045,24,2,726,"Loyal Customer"
16912,36,2,725.8400000000001,"Loyal Customer"
14343,14,2,725.6900000000003,"Loyal Customer"
15955,18,2,725.1800000000001,"Loyal Customer"
13192,66,1,724.9200000000002,Regular
18187,11,1,724.8900000000003,"Loyal Customer"
12703,13,3,722.98,"Loyal Customer"
13736,113,1,720.7900000000001,"Churn Risk (Lost)"
14648,11,4,718.2600000000002,"Loyal Customer"
13604,38,1,717.6199999999999,"Loyal Customer"
13397,41,2,716.1400000000001,"Loyal Customer"
12589,69,1,715.5000000000001,Regular
13360,74,2,715.1500000000001,Regular
15865,83,1,714.0499999999997,Regular
14092,34,3,714.04,"Loyal Customer"
17596,13,2,711.9499999999995,"Loyal Customer"
14064,29,2,711.9100000000001,"Loyal Customer"
17018,80,2,708.6,Regular
12484,29,3,706.8000000000001,"Loyal Customer"
17478,13,1,706.1999999999999,"Loyal Customer"
13110,33,3,705.8,"Loyal Customer"
16787,1,2,705.1600000000005,"Loyal Customer"
14292,10,1,704.5799999999999,"Loyal Customer"
14038,53,1,704.5500000000001,"Loyal Customer"
14284,33,1,704.3999999999999,"Loyal Customer"
15550,55,4,700.7099999999999,"Loyal Customer"
15722,4,2,698.0299999999997,"Loyal Customer"
13634,15,3,697.07,"Loyal Customer"
16275,21,1,695.84,"Loyal Customer"
14867,27,6,695.29,"Loyal Customer"
14404,21,4,694.7000000000004,"Loyal Customer"
14080,8,3,694.65,"Loyal Customer"
14628,21,2,693.7300000000002,"Loyal Customer"
17406,53,2,693.12,"Loyal Customer"
14239,36,5,693.0900000000001,"Loyal Customer"
16150,13,2,692.98,"Loyal Customer"
13821,73,3,692.2,Regular
17742,26,3,691.71,"Loyal Customer"
12779,28,2,690.6799999999995,"Loyal Customer"
15484,114,1,689.5000000000003,"Churn Risk (Lost)"
17504,1,2,688.2100000000002,"Loyal Customer"
17644,1,2,687.6500000000001,"Loyal Customer"
16608,43,1,687.4000000000002,"Loyal Customer"
15023,54,1,687.0800000000002,"Loyal Customer"
14809,1,2,686.7600000000001,"Loyal Customer"
16768,1,3,686.6799999999998,"Loyal Customer"
15167,53,1,686.0300000000002,"Loyal Customer"
16329,25,2,685.2499999999999,"Loyal Customer"
17966,3,3,684.89,"Loyal Customer"
16168,8,4,684.58,"Loyal Customer"
12976,18,2,684.2200000000001,"Loyal Customer"
16782,8,3,684.1699999999996,"Loyal Customer"
13410,78,2,682.92,Regular
14399,13,2,682.4999999999999,"Loyal Customer"
14548,113,2,680.2799999999999,"Churn Risk (Lost)"
14151,53,2,679.45,"Loyal Customer"
16011,18,4,679.4300000000002,"Loyal Customer"
16271,22,1,679.04,"Loyal Customer"
13979,28,2,678.4900000000001,"Loyal Customer"
13082,3,3,677.7,"Loyal Customer"
16946,19,2,677.0400000000001,"Loyal Customer"
16147,52,1,674.6400000000001,"Loyal Customer"
18145,83,2,673.74,Regular
16087,56,2,671.8,"Loyal Customer"
15279,10,2,665.53,"Loyal Customer"
13722,26,1,664.54,"Loyal Customer"
13583,59,1,664.001,"Loyal Customer"
17449,22,2,663.8299999999997,"Loyal Customer"
13293,6,2,662.87,"Loyal Customer"
18259,60,2,662.7,Regular
14522,4,3,661.5400000000002,"Loyal Customer"
14643,7,2,661.48,"Loyal Customer"
13629,46,1,660,"Loyal Customer"
18229,69,2,660,Regular
17416,105,1,659.4000000000002,"Churn Risk (Lost)"
13622,76,1,658.95,Regular
16159,27,2,657.01,"Loyal Customer"
14101,1,1,656.7200000000001,"Loyal Customer"
14400,11,1,656.2500000000001,"Loyal Customer"
14676,19,1,655.92,"Loyal Customer"
13510,56,2,655.58,"Loyal Customer"
14558,34,3,655.4999999999999,"Loyal Customer"
13021,10,2,653.26,"Loyal Customer"
13131,48,1,651.4100000000002,"Loyal Customer"
12598,26,2,649.7099999999999,"Loyal Customer"
13571,5,4,649.3999999999996,"Loyal Customer"
17642,0,2,648.7100000000003,"Loyal Customer"
15953,29,3,647.4799999999999,"Loyal Customer"
17351,41,4,647.1300000000002,"Loyal Customer"
14105,101,1,646.3000000000001,"Churn Risk (Lost)"
14225,76,1,643.5,Regular
13611,5,2,640.7900000000002,"Loyal Customer"
17681,8,3,640.5999999999999,"Loyal Customer"
16950,29,2,640.5699999999999,"Loyal Customer"
13077,102,2,639.8400000000001,"Churn Risk (Lost)"
13330,34,1,638.5699999999999,"Loyal Customer"
16416,34,1,637.44,"Loyal Customer"
17685,46,1,636.9,"Loyal Customer"
16534,22,1,635.9000000000002,"Loyal Customer"
18272,25,1,635,"Loyal Customer"
17220,19,4,634.9399999999996,"Loyal Customer"
13074,69,2,634,Regular
16027,20,5,633.9000000000001,"Loyal Customer"
12809,27,1,633.6800000000001,"Loyal Customer"
12972,27,2,633.6100000000001,"Loyal Customer"
15443,3,3,631.8999999999997,"Loyal Customer"
15309,19,3,630.7100000000002,"Loyal Customer"
13889,31,2,630.68,"Loyal Customer"
18194,60,1,630.32,Regular
17095,11,2,629.93,"Loyal Customer"
13613,6,2,627.5,"Loyal Customer"
16905,10,4,626.4499999999999,"Loyal Customer"
17342,41,2,626.14,"Loyal Customer"
17091,42,2,624.8800000000001,"Loyal Customer"
14796,10,3,624.1499999999999,"Loyal Customer"
17049,25,1,620.5400000000002,"Loyal Customer"
16634,0,2,619.1999999999997,"Loyal Customer"
16303,11,1,618.36,"Loyal Customer"
16795,63,1,617.9699999999997,Regular
14530,7,3,617.4499999999998,"Loyal Customer"
17365,22,2,616.9499999999999,"Loyal Customer"
13872,6,2,616.4300000000001,"Loyal Customer"
16255,15,2,616.17,"Loyal Customer"
15030,11,2,615.6,"Loyal Customer"
17797,6,3,613.47,"Loyal Customer"
12926,27,2,612.4,"Loyal Customer"
17209,29,3,611.6,"Loyal Customer"
13870,49,1,611.54,"Loyal Customer"
16592,64,2,609.28,Regular
18106,29,3,609.0299999999999,"Loyal Customer"
17147,6,2,608.8700000000001,"Loyal Customer"
18171,11,2,607.7500000000001,"Loyal Customer"
12371,25,2,607.6800000000001,"Loyal Customer"
17931,25,5,606.68,"Loyal Customer"
14861,53,3,606.3599999999999,"Loyal Customer"
13107,53,1,606.3,"Loyal Customer"
14451,8,3,605.0299999999999,"Loyal Customer"
15793,6,2,604.9599999999999,"Loyal Customer"
14878,18,5,604.8700000000001,"Loyal Customer"
13417,49,1,604.0999999999999,"Loyal Customer"
15803,56,1,603.8000000000002,"Loyal Customer"
15841,99,2,603.75,Regular
13756,33,3,601.2799999999999,"Loyal Customer"
17029,19,2,601,"Loyal Customer"
16686,15,3,599.2199999999999,"Loyal Customer"
15978,24,1,599.12,"Loyal Customer"
14295,110,2,598.8499999999999,"Churn Risk (Lost)"
18144,103,1,597.5,"Churn Risk (Lost)"
16208,20,2,597.15,"Loyal Customer"
13266,25,2,596.88,"Loyal Customer"
15631,22,1,596.6700000000001,"Loyal Customer"
15628,46,2,596.5699999999999,"Loyal Customer"
17768,60,3,595.27,Regular
14427,11,1,595.0999999999998,"Loyal Customer"
14771,1,2,594.6199999999999,"Loyal Customer"
15929,24,1,594,"Loyal Customer"
17673,10,1,593.84,"Loyal Customer"
12905,62,1,593.6600000000002,Regular
14209,18,2,592.35,"Loyal Customer"
15854,109,1,592.2,"Churn Risk (Lost)"
15665,15,1,591.43,"Loyal Customer"
16574,38,1,590.9099999999999,"Loyal Customer"
13610,25,3,589.5800000000002,"Loyal Customer"
17929,29,2,588.6,"Loyal Customer"
15944,106,1,588.4000000000001,"Churn Risk (Lost)"
14277,75,2,587.87,Regular
13026,22,2,586,"Loyal Customer"
15827,24,3,585.5500000000002,"Loyal Customer"
16841,48,2,585.2099999999999,"Loyal Customer"
16798,22,2,584.51,"Loyal Customer"
17853,116,1,584.3499999999999,"Churn Risk (Lost)"
15862,102,3,582.7199999999997,"Churn Risk (Lost)"
16802,59,2,582.6099999999999,"Loyal Customer"
13497,5,3,582.23,"Loyal Customer"
14608,109,2,581.22,"Churn Risk (Lost)"
17019,5,2,580.3699999999999,"Loyal Customer"
12514,21,1,580.08,"Loyal Customer"
15588,57,1,579.6,"Loyal Customer"
15959,62,3,579.49,Regular
14713,18,3,578.9400000000003,"Loyal Customer"
14478,62,2,578.6800000000002,Regular
16233,67,2,578.5,Regular
17001,4,1,577.2399999999999,"Loyal Customer"
16096,25,1,576.9000000000001,"Loyal Customer"
17063,21,2,574.8599999999998,"Loyal Customer"
17994,0,1,574.1900000000002,"Loyal Customer"
16704,52,1,573.81,"Loyal Customer"
13648,50,2,573.5300000000001,"Loyal Customer"
17930,10,2,570.8,"Loyal Customer"
17028,33,2,570.0900000000003,"Loyal Customer"
17293,53,3,569.9899999999999,"Loyal Customer"
17218,14,2,568.59,"Loyal Customer"
12440,97,1,568.5100000000002,Regular
13587,43,1,568.3,"Loyal Customer"
14790,99,2,567.96,Regular
13813,47,2,567.13,"Loyal Customer"
14987,98,4,566.7,Regular
12525,27,1,566.4299999999998,"Loyal Customer"
14370,5,2,566.4000000000001,"Loyal Customer"
16071,6,2,566.16,"Loyal Customer"
15091,54,2,565.9000000000001,"Loyal Customer"
15182,36,1,564.891,"Loyal Customer"
18151,25,1,564.2,"Loyal Customer"
17195,35,1,562.9799999999998,"Loyal Customer"
13772,34,1,562.5999999999998,"Loyal Customer"
12712,52,2,562.3800000000001,"Loyal Customer"
14320,41,2,562.2099999999999,"Loyal Customer"
13052,34,1,560.9699999999998,"Loyal Customer"
18177,8,2,554.5,"Loyal Customer"
14493,21,1,553.6999999999998,"Loyal Customer"
14061,104,2,553.4300000000001,"Churn Risk (Lost)"
16551,49,2,552.1299999999999,"Loyal Customer"
15240,114,1,549.77,"Churn Risk (Lost)"
12711,56,1,549.3,"Loyal Customer"
13136,111,1,549.09,"Churn Risk (Lost)"
12664,106,1,549.08,"Churn Risk (Lost)"
17083,48,1,548.9,"Loyal Customer"
13288,32,2,548.64,"Loyal Customer"
16326,8,2,547.8999999999999,"Loyal Customer"
13595,26,1,547.6900000000002,"Loyal Customer"
12701,13,1,547.3199999999999,"Loyal Customer"
14817,7,1,546.03,"Loyal Customer"
16365,11,2,545.92,"Loyal Customer"
13663,26,1,545.45,"Loyal Customer"
15965,1,3,544.6999999999999,"Loyal Customer"
15542,117,2,540.73,"Churn Risk (Lost)"
14431,67,1,537.25,Regular
12932,21,2,536.0200000000001,"Loyal Customer"
13092,8,2,534.3,"Loyal Customer"
13211,15,3,533.1000000000001,"Loyal Customer"
15521,83,1,531.72,Regular
14037,24,3,530.82,"Loyal Customer"
14154,75,1,530.3399999999999,Regular
16797,36,2,530.13,"Loyal Customer"
14484,17,2,528.6800000000001,"Loyal Customer"
14047,56,1,528.24,"Loyal Customer"
16242,14,1,527.48,"Loyal Customer"
15602,4,3,527.4000000000001,"Loyal Customer"
16393,38,2,527.31,"Loyal Customer"
13462,17,3,526.46,"Loyal Customer"
15027,4,1,525.3399999999999,"Loyal Customer"
15819,11,2,525.3199999999999,"Loyal Customer"
13728,40,3,523.84,"Loyal Customer"
13113,1,1,523.5300000000001,"Loyal Customer"
17802,106,2,522.9499999999999,"Churn Risk (Lost)"
12567,46,1,522.28,"Loyal Customer"
17426,40,1,521.96,"Loyal Customer"
13890,26,2,520.19,"Loyal Customer"
16325,80,3,519.6399999999999,Regular
16595,71,1,519.1800000000002,Regular
13769,38,2,518.8600000000001,"Loyal Customer"
14621,63,1,518.35,Regular
15152,81,1,518.1400000000001,Regular
13553,54,1,517.7999999999998,"Loyal Customer"
12979,109,1,517.7000000000002,"Churn Risk (Lost)"
17150,29,3,517.6800000000001,"Loyal Customer"
17442,42,1,517.5699999999999,"Loyal Customer"
15912,68,4,517.5399999999998,Regular
16860,42,1,517.12,"Loyal Customer"
12951,11,3,513.4499999999999,"Loyal Customer"
16612,116,1,510.86999999999995,"Churn Risk (Lost)"
15013,29,3,510.5799999999998,"Loyal Customer"
17050,29,2,510.46999999999997,"Loyal Customer"
13849,4,1,509.65,"Loyal Customer"
18009,6,2,509.6000000000003,"Loyal Customer"
17311,54,1,509.4600000000001,"Loyal Customer"
16947,26,1,508.3300000000001,"Loyal Customer"
12759,115,1,508.26000000000005,"Churn Risk (Lost)"
15518,62,2,505.53000000000003,Regular
13650,62,1,505.13,Regular
17534,32,1,502.20000000000005,"Loyal Customer"
14701,64,1,501.22999999999996,Regular
17460,32,2,501.1,"Loyal Customer"
14044,29,2,500.9599999999996,"Loyal Customer"
17069,116,1,500.5500000000001,"Churn Risk (Lost)"
14556,33,2,500.3799999999999,"Loyal Customer"
12366,13,1,500.24,"Loyal Customer"
15750,103,2,500.19,"Churn Risk (Lost)"
16434,59,2,499.17999999999995,Regular
16222,101,1,498.5,"Churn Risk (Lost)"
18245,3,2,497.91,Regular
13000,105,1,497.65000000000015,"Churn Risk (Lost)"
17222,21,3,496.88000000000005,Regular
16655,1,2,496.88,Regular
16182,20,1,495,Regular
13202,27,2,494.29999999999995,Regular
13480,59,1,493.94,Regular
12695,45,1,493.65999999999997,Regular
13183,15,1,493.44,Regular
18108,117,1,493.2500000000001,"Churn Risk (Lost)"
12873,61,1,492.40000000000003,Regular
16085,12,2,491.65999999999985,Regular
13287,34,2,486.90999999999997,Regular
16167,118,1,485.7900000000001,"Churn Risk (Lost)"
16834,54,1,485.5,Regular
12443,112,1,485.31000000000006,"Churn Risk (Lost)"
13897,57,1,482.66999999999996,Regular
17329,111,3,481.32,"Churn Risk (Lost)"
17201,47,1,480.81999999999994,Regular
16830,55,2,480.39,Regular
16466,22,1,479.90999999999985,Regular
15073,61,1,478.8999999999999,Regular
13800,116,1,478.69999999999993,"Churn Risk (Lost)"
13280,24,1,478.50000000000006,Regular
16568,21,1,477.30000000000007,Regular
15611,7,4,476.70000000000016,Regular
13382,14,2,476.0400000000001,Regular
16139,102,2,475.7400000000001,"Churn Risk (Lost)"
13259,56,3,475.57999999999987,Regular
15822,113,1,474.32000000000005,"Churn Risk (Lost)"
14177,31,2,473.74,Regular
14302,42,2,471.25000000000006,Regular
14562,21,2,469.7299999999999,Regular
14682,4,2,469.22,Regular
14369,22,2,469.13000000000005,Regular
17731,1,2,468.88000000000005,Regular
16702,34,2,468.0699999999999,Regular
17857,21,1,468,Regular
17294,49,2,467.7900000000001,Regular
14541,7,3,467.58,Regular
17825,105,3,467.46,"Churn Risk (Lost)"
15696,18,2,466.7,Regular
15784,52,1,466.18999999999994,Regular
16493,3,1,465.51,Regular
14413,62,2,465.5,Regular
17958,108,1,465.4199999999999,"Churn Risk (Lost)"
15990,12,2,465.33,Regular
13126,27,1,464.85,Regular
15272,43,1,464.56999999999994,Regular
13995,4,3,463.84999999999997,Regular
16124,112,1,463.0000000000001,"Churn Risk (Lost)"
18286,103,1,462.95,"Churn Risk (Lost)"
17584,63,1,462.04999999999995,Regular
17343,70,2,461.13000000000005,Regular
16723,115,1,460.5500000000001,"Churn Risk (Lost)"
16383,53,1,460.39,Regular
13203,11,2,460.22,Regular
12826,101,1,458.20000000000005,"Churn Risk (Lost)"
17307,11,3,457.92,Regular
15123,13,1,456.65999999999985,Regular
16823,7,2,455.3800000000001,Regular
13643,20,2,455.25,Regular
17667,34,1,454.69999999999993,Regular
17067,104,3,454.54,"Churn Risk (Lost)"
16481,62,1,453.38,Regular
17738,10,1,453.1699999999999,Regular
14538,63,1,452.6,Regular
15157,109,1,448.2000000000001,"Churn Risk (Lost)"
13020,39,1,448.0100000000001,Regular
18219,4,3,447.94000000000005,Regular
18201,102,1,447.53,"Churn Risk (Lost)"
14108,111,2,447.05000000000007,"Churn Risk (Lost)"
15971,104,2,446.28,"Churn Risk (Lost)"
13019,109,2,445.29999999999995,"Churn Risk (Lost)"
15493,34,1,445.00999999999976,Regular
17189,103,2,444.67000000000013,"Churn Risk (Lost)"
16960,27,1,443.97999999999985,Regular
14852,24,2,441.7899999999999,Regular
12975,113,1,441.63,"Churn Risk (Lost)"
17242,64,1,441.26,Regular
12468,62,1,441.22999999999996,Regular
15289,1,1,439.61999999999995,Regular
14979,115,1,439.45999999999987,"Churn Risk (Lost)"
14469,59,1,439.14999999999986,Regular
14679,111,1,438.74,"Churn Risk (Lost)"
14227,49,1,438.03,Regular
14426,25,1,437.24,Regular
12945,36,1,437.16,Regular
17178,111,1,436.7099999999998,"Churn Risk (Lost)"
15223,71,2,436.59999999999997,Regular
12993,11,2,436.44999999999993,Regular
17618,64,1,436.34999999999997,Regular
14123,113,1,436.17999999999995,"Churn Risk (Lost)"
13874,20,2,436.0300000000001,Regular
18029,22,1,433.77,Regular
16755,54,2,431.99,Regular
14042,105,1,431.9799999999999,"Churn Risk (Lost)"
13455,97,2,431.65000000000003,Regular
13929,38,2,430.61999999999995,Regular
14740,25,2,429.82,Regular
17348,19,1,429.8099999999999,Regular
13413,19,6,429.43999999999994,Regular
15563,60,1,428.79999999999995,Regular
17285,8,2,428.3399999999998,Regular
14285,38,2,427.84999999999997,Regular
18285,40,1,427,Regular
18152,26,1,426.69,Regular
17226,45,1,425.63,Regular
14233,24,1,425.3,Regular
15605,5,3,425.22,Regular
14839,84,1,425.06,Regular
12791,3,3,425.03999999999996,Regular
16978,46,2,424.5499999999999,Regular
17103,102,1,424.29999999999984,"Churn Risk (Lost)"
16541,115,1,424.0299999999999,"Churn Risk (Lost)"
13477,63,1,422.70000000000005,Regular
16137,60,1,422.7,Regular
12586,103,1,422.35,"Churn Risk (Lost)"
14425,102,2,422.2900000000001,"Churn Risk (Lost)"
17356,11,2,422.22999999999996,Regular
18226,24,1,421.4499999999999,Regular
13442,47,3,419.8699999999999,Regular
12924,18,4,419.23999999999995,Regular
16788,50,1,418.64999999999986,Regular
15860,7,3,416.49999999999966,Regular
14481,57,1,416.32,Regular
17552,7,1,415.92,Regular
13305,19,1,415.78000000000003,Regular
14745,17,1,415.30000000000007,Regular
12956,64,3,413.8199999999999,Regular
15861,60,1,413.7499999999999,Regular
12960,41,1,413.6699999999999,Regular
12853,52,1,412.99999999999994,Regular
15637,20,2,412.97999999999996,Regular
17662,41,2,412.9200000000001,Regular
15664,29,1,410.48,Regular
17801,71,1,409.6900000000001,Regular
14211,62,2,408.4,Regular
16450,36,1,408.2900000000001,Regular
16571,11,1,407.91,Regular
14507,29,2,407.8999999999999,Regular
18071,101,2,407.54999999999995,"Churn Risk (Lost)"
17141,64,2,406.43999999999994,Regular
17190,24,1,405.41999999999996,Regular
15941,17,1,405,Regular
15716,6,2,404.95,Regular
17547,45,1,404.54999999999995,Regular
15994,15,1,404.1599999999999,Regular
12800,56,2,403.33,Regular
13530,14,1,402.98,Regular
17588,17,1,402.50000000000006,Regular
15807,46,1,401.94,Regular
13787,35,2,401.42999999999995,Regular
17908,105,1,400.90999999999985,"Churn Risk (Lost)"
17011,27,2,400.8,Regular
14420,71,1,400.79999999999995,Regular
17137,57,2,400.3199999999998,Regular
13577,102,3,399.40000000000003,"Churn Risk (Lost)"
17362,28,3,399.0000000000001,Regular
12842,117,1,397.20000000000005,"Churn Risk (Lost)"
13276,22,1,396.82999999999976,Regular
18069,29,2,395.72999999999996,Regular
13879,25,1,395.5,Regular
13048,61,1,394.59999999999997,Regular
16769,105,2,394.46,"Churn Risk (Lost)"
13820,26,2,394.42,Regular
13652,32,1,393.96,Regular
14584,10,2,393.2099999999997,Regular
15137,60,1,392.82,Regular
15325,10,2,392.79999999999995,Regular
17955,35,2,392.6,Regular
17827,1,1,392.59000000000015,Regular
17361,56,2,392.44,Regular
14072,46,1,390.8500000000001,Regular
17155,1,3,390.35999999999996,Regular
17116,28,1,389.78000000000003,Regular
17270,112,1,389.62,"Churn Risk (Lost)"
17479,12,1,389.25999999999993,Regular
15224,26,2,389.2,Regular
15416,56,1,389.03000000000003,Regular
13896,5,1,388.55,Regular
15306,39,1,387.51000000000005,Regular
14026,5,1,386.5299999999999,Regular
17332,15,2,385.70999999999975,Regular
12649,73,2,385.5,Regular
14316,10,1,385.38,Regular
15573,32,2,384.42999999999995,Regular
17012,105,1,384.15999999999997,"Churn Risk (Lost)"
15789,3,1,383.75,Regular
13579,39,1,383.54999999999995,Regular
15967,34,3,383.0899999999999,Regular
17962,75,1,383.0199999999999,Regular
17568,13,1,382.7899999999998,Regular
17236,8,2,382.42999999999995,Regular
16934,1,1,382.19999999999993,Regular
15428,17,2,381.72,Regular
16304,74,1,381.6599999999999,Regular
17888,40,4,381.4399999999998,Regular
12726,4,1,381.36000000000007,Regular
12796,8,1,381,Regular
15981,0,1,381,Regular
15549,4,3,380.6500000000001,Regular
17043,110,1,380.35999999999996,"Churn Risk (Lost)"
17852,104,2,380.35999999999996,"Churn Risk (Lost)"
17419,0,2,380.1700000000001,Regular
16577,46,1,380,Regular
15219,28,1,379.7,Regular
12916,64,1,379.33000000000004,Regular
18162,112,1,379.15999999999997,"Churn Risk (Lost)"
14572,1,1,379.0399999999999,Regular
15571,6,2,379.0099999999999,Regular
13799,24,1,378.3,Regular
17227,12,2,377.55000000000007,Regular
12941,104,1,377.4900000000002,"Churn Risk (Lost)"
14651,11,2,376.84999999999997,Regular
15889,102,2,376.7699999999998,"Churn Risk (Lost)"
17773,70,1,376.25,Regular
13688,15,1,375.5,Regular
17810,48,2,374.80999999999995,Regular
17682,21,1,373.50000000000006,Regular
18078,8,1,372.74,Regular
18275,111,1,372.64000000000004,"Churn Risk (Lost)"
14905,26,2,371.9,Regular
14534,14,1,371.69999999999993,Regular
16158,3,5,371.4700000000001,Regular
14204,117,1,371.27000000000004,"Churn Risk (Lost)"
15765,46,1,370.6299999999999,Regular
13984,50,3,369.77,Regular
14441,70,1,369.43999999999994,Regular
13540,35,2,369.25,Regular
15477,29,1,368.4,Regular
16714,50,1,368.27,Regular
18149,15,1,367.29,Regular
14915,26,2,367.26000000000005,Regular
14018,25,1,367.15,Regular
12785,111,1,366.9,"Churn Risk (Lost)"
16098,41,2,366.63,Regular
14244,40,1,366.4200000000001,Regular
17880,19,2,365.99999999999994,Regular
14315,14,1,365.42999999999995,Regular
16631,31,1,365.33000000000004,Regular
17769,22,2,365.29999999999995,Regular
12542,20,1,364.7899999999999,Regular
13916,55,1,364.5,Regular
14078,1,1,364.4700000000001,Regular
16287,21,2,364.32,Regular
13842,41,3,364.1400000000001,Regular
14748,25,1,363.56000000000006,Regular
15393,73,2,363.21,Regular
17454,21,2,362.95,Regular
17180,14,2,362.94999999999993,Regular
13190,57,2,362.05000000000007,Regular
14324,73,1,361.81000000000006,Regular
13561,22,3,361.55000000000007,Regular
17757,18,3,361.33000000000004,Regular
13969,4,1,360.95,Regular
15562,106,1,360.50999999999993,"Churn Risk (Lost)"
18257,39,1,360.38000000000005,Regular
17945,76,3,360.34999999999997,Regular
15117,14,2,359.68999999999994,Regular
14142,26,1,359.53,Regular
17046,0,1,359.43999999999994,Regular
14754,70,1,359.15999999999997,Regular
15650,8,1,359.0799999999999,Regular
14130,108,1,358.3200000000001,"Churn Risk (Lost)"
13729,64,1,357.87999999999994,Regular
15694,112,1,357.87,"Churn Risk (Lost)"
12495,20,1,357.4,Regular
15584,50,1,357.03999999999985,Regular
12530,22,1,357,Regular
13234,52,2,356.94999999999993,Regular
15169,106,1,356.1700000000001,"Churn Risk (Lost)"
16846,19,1,355.86,Regular
14344,6,1,355.62000000000006,Regular
14479,113,1,355.12999999999994,"Churn Risk (Lost)"
16444,5,1,354.78999999999996,Regular
16774,41,1,354.7,Regular
13797,27,1,354.49,Regular
18283,1,3,354.4199999999998,Regular
16037,28,1,353.71999999999997,Regular
13057,11,1,353.49,Regular
16132,7,1,353.40000000000003,Regular
17780,47,3,352.90999999999974,Regular
16763,118,1,352.85,"Churn Risk (Lost)"
13765,33,1,352.82099999999997,Regular
